date,snow_depth,grid
1/7/2007,0.67321882,Silver Hare
1/8/2007,0.683943823,Silver Hare
1/9/2007,0.683943823,Silver Hare
1/10/2007,0.683943823,Silver Hare
1/11/2007,0.683943823,Silver Hare
1/12/2007,0.698115289,Silver Hare
1/13/2007,0.698115289,Silver Hare
1/14/2007,0.698115289,Silver Hare
1/15/2007,0.723833232,Silver Hare
1/16/2007,0.723833232,Silver Hare
1/17/2007,0.723833232,Silver Hare
1/18/2007,0.756672651,Silver Hare
1/19/2007,0.756672651,Silver Hare
1/20/2007,0.779493834,Silver Hare
1/21/2007,0.779493834,Silver Hare
1/22/2007,0.779493834,Silver Hare
1/23/2007,0.779493834,Silver Hare
1/24/2007,0.805361753,Silver Hare
1/25/2007,0.805361753,Silver Hare
1/26/2007,0.805361753,Silver Hare
1/27/2007,0.805361753,Silver Hare
1/28/2007,0.805361753,Silver Hare
1/29/2007,0.805361753,Silver Hare
1/30/2007,0.805361753,Silver Hare
1/31/2007,0.805361753,Silver Hare
2/1/2007,0.805361753,Silver Hare
2/2/2007,0.805361753,Silver Hare
2/3/2007,0.822679705,Silver Hare
2/4/2007,0.846972658,Silver Hare
2/5/2007,0.85582266,Silver Hare
2/6/2007,0.863465578,Silver Hare
2/7/2007,0.863465578,Silver Hare
2/8/2007,0.863465578,Silver Hare
2/9/2007,0.863465578,Silver Hare
2/10/2007,0.863465578,Silver Hare
2/11/2007,0.863465578,Silver Hare
2/12/2007,0.863465578,Silver Hare
2/13/2007,0.863465578,Silver Hare
2/14/2007,0.866008547,Silver Hare
2/15/2007,0.883633536,Silver Hare
2/16/2007,0.883633536,Silver Hare
2/17/2007,0.906583517,Silver Hare
2/18/2007,0.918054981,Silver Hare
2/19/2007,0.922780015,Silver Hare
2/20/2007,0.922780015,Silver Hare
2/21/2007,0.922780015,Silver Hare
2/22/2007,0.936970027,Silver Hare
2/23/2007,0.936970027,Silver Hare
2/24/2007,0.936970027,Silver Hare
2/25/2007,0.936970027,Silver Hare
2/26/2007,0.936970027,Silver Hare
2/27/2007,0.936970027,Silver Hare
2/28/2007,0.936970027,Silver Hare
3/1/2007,0.940569995,Silver Hare
3/2/2007,0.940569995,Silver Hare
3/3/2007,0.940569995,Silver Hare
3/4/2007,0.948359414,Silver Hare
3/5/2007,0.976984706,Silver Hare
3/6/2007,1.024384703,Silver Hare
3/7/2007,1.036984706,Silver Hare
3/8/2007,1.04868116,Silver Hare
3/9/2007,1.059777655,Silver Hare
3/10/2007,1.082495585,Silver Hare
3/11/2007,1.082495585,Silver Hare
3/12/2007,1.082495585,Silver Hare
3/13/2007,1.082495585,Silver Hare
3/14/2007,1.082495585,Silver Hare
3/15/2007,1.082495585,Silver Hare
3/16/2007,1.096367046,Silver Hare
3/17/2007,1.096367046,Silver Hare
3/18/2007,1.096367046,Silver Hare
3/19/2007,1.096367046,Silver Hare
3/20/2007,1.096367046,Silver Hare
3/21/2007,1.096367046,Silver Hare
3/22/2007,1.0917991,Silver Hare
3/23/2007,1.0917991,Silver Hare
3/24/2007,1.0917991,Silver Hare
3/25/2007,1.0917991,Silver Hare
3/26/2007,1.0917991,Silver Hare
3/27/2007,1.0917991,Silver Hare
3/28/2007,1.0917991,Silver Hare
3/29/2007,1.0917991,Silver Hare
3/30/2007,1.0917991,Silver Hare
3/31/2007,1.0917991,Silver Hare
12/1/2007,0.359753235,Silver Hare
12/2/2007,0.359753235,Silver Hare
12/3/2007,0.359753235,Silver Hare
12/4/2007,0.359753235,Silver Hare
12/5/2007,0.359753235,Silver Hare
12/6/2007,0.359753235,Silver Hare
12/7/2007,0.359753235,Silver Hare
12/8/2007,0.359753235,Silver Hare
12/9/2007,0.359753235,Silver Hare
12/10/2007,0.394253235,Silver Hare
12/11/2007,0.416228234,Silver Hare
12/12/2007,0.416228234,Silver Hare
12/13/2007,0.437449704,Silver Hare
12/14/2007,0.472924707,Silver Hare
12/15/2007,0.488442646,Silver Hare
12/16/2007,0.51483912,Silver Hare
12/17/2007,0.532767646,Silver Hare
12/18/2007,0.532767646,Silver Hare
12/19/2007,0.532767646,Silver Hare
12/20/2007,0.532767646,Silver Hare
12/21/2007,0.532767646,Silver Hare
12/22/2007,0.532767646,Silver Hare
12/23/2007,0.532767646,Silver Hare
12/24/2007,0.532767646,Silver Hare
12/25/2007,0.532767646,Silver Hare
12/26/2007,0.532767646,Silver Hare
12/27/2007,0.532767646,Silver Hare
12/28/2007,0.532767646,Silver Hare
12/29/2007,0.54742177,Silver Hare
12/30/2007,0.54742177,Silver Hare
12/31/2007,0.54742177,Silver Hare
1/1/2008,0.935161195,Silver Hare
1/2/2008,0.935161195,Silver Hare
1/3/2008,0.935161195,Silver Hare
1/4/2008,0.935161195,Silver Hare
1/5/2008,0.946332649,Silver Hare
1/6/2008,0.946332649,Silver Hare
1/7/2008,0.946332649,Silver Hare
1/8/2008,0.946332649,Silver Hare
1/9/2008,0.946332649,Silver Hare
1/10/2008,0.946332649,Silver Hare
1/11/2008,0.946332649,Silver Hare
1/12/2008,0.976322061,Silver Hare
1/13/2008,0.987197038,Silver Hare
1/14/2008,0.987197038,Silver Hare
1/15/2008,0.987197038,Silver Hare
1/16/2008,0.987197038,Silver Hare
1/17/2008,1.011940003,Silver Hare
1/18/2008,1.011940003,Silver Hare
1/19/2008,1.011940003,Silver Hare
1/20/2008,1.011940003,Silver Hare
1/21/2008,1.011940003,Silver Hare
1/22/2008,1.011940003,Silver Hare
1/23/2008,1.011940003,Silver Hare
1/24/2008,1.011940003,Silver Hare
1/25/2008,1.011940003,Silver Hare
1/26/2008,1.011940003,Silver Hare
1/27/2008,1.011940003,Silver Hare
1/28/2008,1.011940003,Silver Hare
1/29/2008,1.011940003,Silver Hare
1/30/2008,1.011940003,Silver Hare
1/31/2008,1.011940003,Silver Hare
2/1/2008,1.011940003,Silver Hare
2/2/2008,1.011940003,Silver Hare
2/3/2008,1.031507948,Silver Hare
2/4/2008,1.04957939,Silver Hare
2/5/2008,1.066150908,Silver Hare
2/6/2008,1.066150908,Silver Hare
2/7/2008,1.066150908,Silver Hare
2/8/2008,1.066150908,Silver Hare
2/9/2008,1.086315284,Silver Hare
2/10/2008,1.086315284,Silver Hare
2/11/2008,1.123651188,Silver Hare
2/12/2008,1.141644142,Silver Hare
2/13/2008,1.141644142,Silver Hare
2/14/2008,1.133554716,Silver Hare
2/15/2008,1.133554716,Silver Hare
2/16/2008,1.133554716,Silver Hare
2/17/2008,1.132661756,Silver Hare
2/18/2008,1.12614032,Silver Hare
2/19/2008,1.12614032,Silver Hare
2/20/2008,1.117218832,Silver Hare
2/21/2008,1.110472351,Silver Hare
2/22/2008,1.110472351,Silver Hare
2/23/2008,1.110472351,Silver Hare
2/24/2008,1.122547355,Silver Hare
2/25/2008,1.14361881,Silver Hare
2/26/2008,1.170311785,Silver Hare
2/27/2008,1.183958256,Silver Hare
2/28/2008,1.208933212,Silver Hare
2/29/2008,1.224376191,Silver Hare
3/1/2008,1.224376191,Silver Hare
3/2/2008,1.224376191,Silver Hare
3/3/2008,1.224376191,Silver Hare
3/4/2008,1.224376191,Silver Hare
3/5/2008,1.224376191,Silver Hare
3/6/2008,1.210054696,Silver Hare
3/7/2008,1.19685468,Silver Hare
3/8/2008,1.188683235,Silver Hare
3/9/2008,1.187786745,Silver Hare
3/10/2008,1.187786745,Silver Hare
3/11/2008,1.187786745,Silver Hare
3/12/2008,1.187786745,Silver Hare
3/13/2008,1.187786745,Silver Hare
3/14/2008,1.187786745,Silver Hare
3/15/2008,1.187786745,Silver Hare
3/16/2008,1.239815587,Silver Hare
3/17/2008,1.239815587,Silver Hare
3/18/2008,1.239815587,Silver Hare
3/19/2008,1.239815587,Silver Hare
3/20/2008,1.239815587,Silver Hare
3/21/2008,1.239815587,Silver Hare
3/22/2008,1.303041486,Silver Hare
3/23/2008,1.333041431,Silver Hare
3/24/2008,1.333041431,Silver Hare
3/25/2008,1.333041431,Silver Hare
3/26/2008,1.333041431,Silver Hare
3/27/2008,1.333041431,Silver Hare
3/28/2008,1.333041431,Silver Hare
3/29/2008,1.333041431,Silver Hare
3/30/2008,1.333041431,Silver Hare
3/31/2008,1.333041431,Silver Hare
12/1/2008,0.701131185,Silver Hare
12/2/2008,0.701131185,Silver Hare
12/3/2008,0.701131185,Silver Hare
12/4/2008,0.701131185,Silver Hare
12/5/2008,0.701131185,Silver Hare
12/6/2008,0.701131185,Silver Hare
12/7/2008,0.723695586,Silver Hare
12/8/2008,0.776324412,Silver Hare
12/9/2008,0.776324412,Silver Hare
12/10/2008,0.776324412,Silver Hare
12/11/2008,0.79559941,Silver Hare
12/12/2008,0.79559941,Silver Hare
12/13/2008,0.79559941,Silver Hare
12/14/2008,0.79559941,Silver Hare
12/15/2008,0.79559941,Silver Hare
12/16/2008,0.79559941,Silver Hare
12/17/2008,0.79559941,Silver Hare
12/18/2008,0.79559941,Silver Hare
12/19/2008,0.79559941,Silver Hare
12/20/2008,0.79559941,Silver Hare
12/21/2008,0.79559941,Silver Hare
12/22/2008,0.79559941,Silver Hare
12/23/2008,0.807070872,Silver Hare
12/24/2008,0.823345885,Silver Hare
12/25/2008,0.823345885,Silver Hare
12/26/2008,0.871788847,Silver Hare
12/27/2008,0.883113808,Silver Hare
12/28/2008,0.883113808,Silver Hare
12/29/2008,0.883113808,Silver Hare
12/30/2008,0.883113808,Silver Hare
1/1/2009,0.67151147,Silver Hare
1/2/2009,0.67151147,Silver Hare
1/3/2009,0.683811466,Silver Hare
1/4/2009,0.703086464,Silver Hare
1/5/2009,0.703086464,Silver Hare
1/6/2009,0.703086464,Silver Hare
1/7/2009,0.703086464,Silver Hare
1/8/2009,0.710879411,Silver Hare
1/9/2009,0.738854408,Silver Hare
1/10/2009,0.746272362,Silver Hare
1/11/2009,0.77191529,Silver Hare
1/12/2009,0.808286777,Silver Hare
1/13/2009,0.808286777,Silver Hare
1/14/2009,0.808286777,Silver Hare
1/15/2009,0.791490294,Silver Hare
1/16/2009,0.77702235,Silver Hare
1/17/2009,0.759472349,Silver Hare
1/18/2009,0.738847349,Silver Hare
1/19/2009,0.720850895,Silver Hare
1/20/2009,0.711707945,Silver Hare
1/21/2009,0.711707945,Silver Hare
1/22/2009,0.711707945,Silver Hare
1/23/2009,0.711707945,Silver Hare
1/24/2009,0.711707945,Silver Hare
1/25/2009,0.711707945,Silver Hare
1/26/2009,0.722129411,Silver Hare
1/27/2009,0.722129411,Silver Hare
1/28/2009,0.722129411,Silver Hare
1/29/2009,0.775658231,Silver Hare
1/30/2009,0.775658231,Silver Hare
1/31/2009,0.803326189,Silver Hare
2/1/2009,0.803326189,Silver Hare
2/2/2009,0.81554764,Silver Hare
2/3/2009,0.824322655,Silver Hare
2/4/2009,0.824322655,Silver Hare
2/5/2009,0.824322655,Silver Hare
2/6/2009,0.857687073,Silver Hare
2/7/2009,0.899533556,Silver Hare
2/8/2009,0.899533556,Silver Hare
2/9/2009,0.899533556,Silver Hare
2/10/2009,0.920730279,Silver Hare
2/11/2009,0.920730279,Silver Hare
2/12/2009,0.920730279,Silver Hare
2/13/2009,0.920730279,Silver Hare
2/14/2009,0.920730279,Silver Hare
2/15/2009,0.920730279,Silver Hare
2/16/2009,0.920730279,Silver Hare
2/17/2009,0.928680316,Silver Hare
2/18/2009,0.928680316,Silver Hare
2/19/2009,0.928680316,Silver Hare
2/20/2009,0.966984145,Silver Hare
2/21/2009,0.987945287,Silver Hare
2/22/2009,0.987945287,Silver Hare
2/23/2009,0.987945287,Silver Hare
2/24/2009,0.987945287,Silver Hare
2/25/2009,0.987945287,Silver Hare
2/26/2009,1.017341745,Silver Hare
2/27/2009,1.017341745,Silver Hare
2/28/2009,1.017341745,Silver Hare
3/1/2009,1.030695321,Silver Hare
3/2/2009,1.043741775,Silver Hare
3/3/2009,1.043741775,Silver Hare
3/4/2009,1.043741775,Silver Hare
3/5/2009,1.043741775,Silver Hare
3/6/2009,1.075541761,Silver Hare
3/7/2009,1.075541761,Silver Hare
3/8/2009,1.075541761,Silver Hare
3/9/2009,1.088816791,Silver Hare
3/10/2009,1.088816791,Silver Hare
3/11/2009,1.088816791,Silver Hare
3/12/2009,1.136509683,Silver Hare
3/13/2009,1.147981198,Silver Hare
3/14/2009,1.147981198,Silver Hare
3/15/2009,1.147981198,Silver Hare
3/16/2009,1.147981198,Silver Hare
3/17/2009,1.147981198,Silver Hare
3/18/2009,1.147981198,Silver Hare
3/19/2009,1.147981198,Silver Hare
3/20/2009,1.155406182,Silver Hare
3/21/2009,1.155406182,Silver Hare
3/22/2009,1.155406182,Silver Hare
3/23/2009,1.157492066,Silver Hare
3/24/2009,1.157492066,Silver Hare
3/25/2009,1.157492066,Silver Hare
3/26/2009,1.15741705,Silver Hare
3/27/2009,1.15741705,Silver Hare
3/28/2009,1.15741705,Silver Hare
3/29/2009,1.15741705,Silver Hare
3/30/2009,1.15741705,Silver Hare
3/31/2009,1.15741705,Silver Hare
12/1/2009,0.65861852,Silver Hare
12/2/2009,0.648354116,Silver Hare
12/3/2009,0.648354116,Silver Hare
12/4/2009,0.648354116,Silver Hare
12/5/2009,0.648354116,Silver Hare
12/6/2009,0.648354116,Silver Hare
12/7/2009,0.648354116,Silver Hare
12/8/2009,0.648354116,Silver Hare
12/9/2009,0.648354116,Silver Hare
12/10/2009,0.648354116,Silver Hare
12/11/2009,0.648354116,Silver Hare
12/12/2009,0.664618542,Silver Hare
12/13/2009,0.67151147,Silver Hare
12/14/2009,0.67151147,Silver Hare
12/15/2009,0.67151147,Silver Hare
12/16/2009,0.67151147,Silver Hare
12/17/2009,0.67151147,Silver Hare
12/18/2009,0.67151147,Silver Hare
12/19/2009,0.67151147,Silver Hare
12/20/2009,0.67151147,Silver Hare
12/21/2009,0.67151147,Silver Hare
12/22/2009,0.67151147,Silver Hare
12/23/2009,0.67151147,Silver Hare
12/24/2009,0.67151147,Silver Hare
12/25/2009,0.67151147,Silver Hare
12/26/2009,0.67151147,Silver Hare
12/27/2009,0.67151147,Silver Hare
12/28/2009,0.67151147,Silver Hare
12/29/2009,0.67151147,Silver Hare
12/30/2009,0.67151147,Silver Hare
12/31/2009,0.67151147,Silver Hare
1/1/2010,0.949847063,Silver Hare
1/2/2010,0.949847063,Silver Hare
1/3/2010,0.949847063,Silver Hare
1/4/2010,0.949847063,Silver Hare
1/5/2010,0.949847063,Silver Hare
1/6/2010,0.949847063,Silver Hare
1/7/2010,0.989147047,Silver Hare
1/8/2010,0.989147047,Silver Hare
1/9/2010,0.989147047,Silver Hare
1/10/2010,1.049582968,Silver Hare
1/11/2010,1.106122332,Silver Hare
1/12/2010,1.106122332,Silver Hare
1/13/2010,1.106122332,Silver Hare
1/14/2010,1.106122332,Silver Hare
1/15/2010,1.106122332,Silver Hare
1/16/2010,1.106122332,Silver Hare
1/17/2010,1.106122332,Silver Hare
1/18/2010,1.123822334,Silver Hare
1/19/2010,1.123822334,Silver Hare
1/20/2010,1.123822334,Silver Hare
1/21/2010,1.123822334,Silver Hare
1/22/2010,1.123822334,Silver Hare
1/23/2010,1.123822334,Silver Hare
1/24/2010,1.123822334,Silver Hare
1/25/2010,1.123822334,Silver Hare
1/26/2010,1.123822334,Silver Hare
1/27/2010,1.123822334,Silver Hare
1/28/2010,1.123822334,Silver Hare
1/29/2010,1.158401768,Silver Hare
1/30/2010,1.158401768,Silver Hare
1/31/2010,1.158401768,Silver Hare
2/1/2010,1.173023215,Silver Hare
2/2/2010,1.184719723,Silver Hare
2/3/2010,1.1962662,Silver Hare
2/4/2010,1.199805273,Silver Hare
2/5/2010,1.199805273,Silver Hare
2/6/2010,1.199805273,Silver Hare
2/7/2010,1.199805273,Silver Hare
2/8/2010,1.199805273,Silver Hare
2/9/2010,1.199805273,Silver Hare
2/10/2010,1.199805273,Silver Hare
2/11/2010,1.199805273,Silver Hare
2/12/2010,1.199805273,Silver Hare
2/13/2010,1.199805273,Silver Hare
2/14/2010,1.199805273,Silver Hare
2/15/2010,1.195019395,Silver Hare
2/16/2010,1.195019395,Silver Hare
2/17/2010,1.195019395,Silver Hare
2/18/2010,1.195019395,Silver Hare
2/19/2010,1.195019395,Silver Hare
2/20/2010,1.195019395,Silver Hare
2/21/2010,1.195019395,Silver Hare
2/22/2010,1.195019395,Silver Hare
2/23/2010,1.195019395,Silver Hare
2/24/2010,1.195019395,Silver Hare
2/25/2010,1.195019395,Silver Hare
2/26/2010,1.195019395,Silver Hare
2/27/2010,1.195019395,Silver Hare
2/28/2010,1.195019395,Silver Hare
3/1/2010,1.191951483,Silver Hare
3/2/2010,1.186787052,Silver Hare
3/3/2010,1.182290594,Silver Hare
3/4/2010,1.182290594,Silver Hare
3/5/2010,1.182290594,Silver Hare
3/6/2010,1.182290594,Silver Hare
3/7/2010,1.182290594,Silver Hare
3/8/2010,1.182290594,Silver Hare
3/9/2010,1.218569391,Silver Hare
3/10/2010,1.218569391,Silver Hare
3/11/2010,1.218569391,Silver Hare
3/12/2010,1.218569391,Silver Hare
3/13/2010,1.218569391,Silver Hare
3/14/2010,1.218569391,Silver Hare
3/15/2010,1.218569391,Silver Hare
3/16/2010,1.218569391,Silver Hare
3/17/2010,1.223069434,Silver Hare
3/18/2010,1.223069434,Silver Hare
3/19/2010,1.223069434,Silver Hare
3/20/2010,1.223069434,Silver Hare
3/21/2010,1.223069434,Silver Hare
3/22/2010,1.223069434,Silver Hare
3/23/2010,1.259830877,Silver Hare
3/24/2010,1.259830877,Silver Hare
3/25/2010,1.259830877,Silver Hare
3/26/2010,1.259830877,Silver Hare
3/27/2010,1.321127938,Silver Hare
3/28/2010,1.318502892,Silver Hare
3/29/2010,1.318502892,Silver Hare
3/30/2010,1.318502892,Silver Hare
3/31/2010,1.318502892,Silver Hare
12/1/2010,0.733235597,Silver Hare
12/2/2010,0.733235597,Silver Hare
12/3/2010,0.750900307,Silver Hare
12/4/2010,0.847697042,Silver Hare
12/5/2010,0.847697042,Silver Hare
12/6/2010,0.847697042,Silver Hare
12/7/2010,0.85962913,Silver Hare
12/8/2010,0.866832653,Silver Hare
12/9/2010,0.866832653,Silver Hare
12/10/2010,0.866832653,Silver Hare
12/11/2010,0.884379098,Silver Hare
12/12/2010,0.900429093,Silver Hare
12/13/2010,0.900429093,Silver Hare
12/14/2010,0.915950561,Silver Hare
12/15/2010,0.915950561,Silver Hare
12/16/2010,0.915950561,Silver Hare
12/17/2010,0.915950561,Silver Hare
12/18/2010,0.915950561,Silver Hare
12/19/2010,0.915950561,Silver Hare
12/20/2010,0.915950561,Silver Hare
12/21/2010,0.915950561,Silver Hare
12/22/2010,0.930797056,Silver Hare
12/23/2010,0.941143508,Silver Hare
12/24/2010,0.949847063,Silver Hare
12/25/2010,0.949847063,Silver Hare
12/26/2010,0.949847063,Silver Hare
12/27/2010,0.949847063,Silver Hare
12/28/2010,0.949847063,Silver Hare
12/29/2010,0.949847063,Silver Hare
12/30/2010,0.949847063,Silver Hare
12/31/2010,0.949847063,Silver Hare
1/1/2011,1.087423539,Silver Hare
1/2/2011,1.087423539,Silver Hare
1/3/2011,1.082859122,Silver Hare
1/4/2011,1.081141157,Silver Hare
1/5/2011,1.081141157,Silver Hare
1/6/2011,1.097041178,Silver Hare
1/7/2011,1.097041178,Silver Hare
1/8/2011,1.097041178,Silver Hare
1/9/2011,1.097041178,Silver Hare
1/10/2011,1.125905578,Silver Hare
1/11/2011,1.125905578,Silver Hare
1/12/2011,1.125905578,Silver Hare
1/13/2011,1.125905578,Silver Hare
1/14/2011,1.125905578,Silver Hare
1/15/2011,1.125905578,Silver Hare
1/16/2011,1.174112932,Silver Hare
1/17/2011,1.174112932,Silver Hare
1/18/2011,1.174112932,Silver Hare
1/19/2011,1.174112932,Silver Hare
1/20/2011,1.174112932,Silver Hare
1/21/2011,1.174112932,Silver Hare
1/22/2011,1.174112932,Silver Hare
1/23/2011,1.174112932,Silver Hare
1/24/2011,1.174112932,Silver Hare
1/25/2011,1.193312914,Silver Hare
1/26/2011,1.210855884,Silver Hare
1/27/2011,1.210855884,Silver Hare
1/28/2011,1.210855884,Silver Hare
1/29/2011,1.210855884,Silver Hare
1/30/2011,1.210855884,Silver Hare
1/31/2011,1.210855884,Silver Hare
2/1/2011,1.210855884,Silver Hare
2/2/2011,1.198116494,Silver Hare
2/3/2011,1.196019979,Silver Hare
2/4/2011,1.206444974,Silver Hare
2/5/2011,1.206444974,Silver Hare
2/6/2011,1.206444974,Silver Hare
2/7/2011,1.206444974,Silver Hare
2/8/2011,1.206444974,Silver Hare
2/9/2011,1.206444974,Silver Hare
2/10/2011,1.206444974,Silver Hare
2/11/2011,1.247162916,Silver Hare
2/12/2011,1.247162916,Silver Hare
2/13/2011,1.255991743,Silver Hare
2/14/2011,1.255991743,Silver Hare
2/15/2011,1.255991743,Silver Hare
2/16/2011,1.255991743,Silver Hare
2/17/2011,1.255991743,Silver Hare
2/18/2011,1.255991743,Silver Hare
2/19/2011,1.284563252,Silver Hare
2/20/2011,1.284563252,Silver Hare
2/21/2011,1.284563252,Silver Hare
2/22/2011,1.284563252,Silver Hare
2/23/2011,1.284563252,Silver Hare
2/24/2011,1.284563252,Silver Hare
2/25/2011,1.321281497,Silver Hare
2/26/2011,1.321281497,Silver Hare
2/27/2011,1.321281497,Silver Hare
2/28/2011,1.321281497,Silver Hare
3/1/2011,1.321281497,Silver Hare
3/2/2011,1.321281497,Silver Hare
3/3/2011,1.321281497,Silver Hare
3/4/2011,1.321281497,Silver Hare
3/5/2011,1.321281497,Silver Hare
3/6/2011,1.321281497,Silver Hare
3/7/2011,1.321281497,Silver Hare
3/8/2011,1.321281497,Silver Hare
3/9/2011,1.321281497,Silver Hare
3/10/2011,1.321281497,Silver Hare
3/11/2011,1.321281497,Silver Hare
3/12/2011,1.321281497,Silver Hare
3/13/2011,1.321281497,Silver Hare
3/14/2011,1.321281497,Silver Hare
3/15/2011,1.321281497,Silver Hare
3/16/2011,1.321281497,Silver Hare
3/17/2011,1.336049446,Silver Hare
3/18/2011,1.336049446,Silver Hare
3/19/2011,1.336049446,Silver Hare
3/20/2011,1.336049446,Silver Hare
3/21/2011,1.336049446,Silver Hare
3/22/2011,1.336049446,Silver Hare
3/23/2011,1.336049446,Silver Hare
3/24/2011,1.336049446,Silver Hare
3/25/2011,1.336049446,Silver Hare
3/26/2011,1.336049446,Silver Hare
3/27/2011,1.336049446,Silver Hare
3/28/2011,1.336049446,Silver Hare
3/29/2011,1.336049446,Silver Hare
3/30/2011,1.336049446,Silver Hare
3/31/2011,1.336049446,Silver Hare
12/1/2011,0.67769766,Silver Hare
12/2/2011,0.67769766,Silver Hare
12/3/2011,0.67769766,Silver Hare
12/4/2011,0.781254995,Silver Hare
12/5/2011,0.844997936,Silver Hare
12/6/2011,0.844997936,Silver Hare
12/7/2011,0.844997936,Silver Hare
12/8/2011,0.906715901,Silver Hare
12/9/2011,0.923065904,Silver Hare
12/10/2011,0.923065904,Silver Hare
12/11/2011,0.923065904,Silver Hare
12/12/2011,0.923065904,Silver Hare
12/13/2011,0.923065904,Silver Hare
12/14/2011,0.923065904,Silver Hare
12/15/2011,0.923065904,Silver Hare
12/16/2011,0.923065904,Silver Hare
12/17/2011,0.923065904,Silver Hare
12/18/2011,0.923065904,Silver Hare
12/19/2011,0.923065904,Silver Hare
12/20/2011,0.923065904,Silver Hare
12/21/2011,0.968801777,Silver Hare
12/22/2011,1.032837666,Silver Hare
12/23/2011,1.032837666,Silver Hare
12/24/2011,1.032837666,Silver Hare
12/25/2011,1.032837666,Silver Hare
12/26/2011,1.066127039,Silver Hare
12/27/2011,1.066127039,Silver Hare
12/28/2011,1.087423539,Silver Hare
12/29/2011,1.087423539,Silver Hare
12/30/2011,1.087423539,Silver Hare
12/31/2011,1.087423539,Silver Hare
1/1/2012,0.760801176,Silver Hare
1/2/2012,0.760801176,Silver Hare
1/3/2012,0.760801176,Silver Hare
1/4/2012,0.760801176,Silver Hare
1/5/2012,0.771590578,Silver Hare
1/6/2012,0.771590578,Silver Hare
1/7/2012,0.771590578,Silver Hare
1/8/2012,0.771590578,Silver Hare
1/9/2012,0.779833534,Silver Hare
1/10/2012,0.779833534,Silver Hare
1/11/2012,0.779833534,Silver Hare
1/12/2012,0.779833534,Silver Hare
1/13/2012,0.796483516,Silver Hare
1/14/2012,0.796483516,Silver Hare
1/15/2012,0.796483516,Silver Hare
1/16/2012,0.796483516,Silver Hare
1/17/2012,0.796483516,Silver Hare
1/18/2012,0.796483516,Silver Hare
1/19/2012,0.796483516,Silver Hare
1/20/2012,0.796483516,Silver Hare
1/21/2012,0.819569412,Silver Hare
1/22/2012,0.819569412,Silver Hare
1/23/2012,0.819569412,Silver Hare
1/24/2012,0.839369406,Silver Hare
1/25/2012,0.839369406,Silver Hare
1/26/2012,0.839369406,Silver Hare
1/27/2012,0.839369406,Silver Hare
1/28/2012,0.839369406,Silver Hare
1/29/2012,0.839369406,Silver Hare
1/30/2012,0.839369406,Silver Hare
1/31/2012,0.839369406,Silver Hare
2/1/2012,0.839369406,Silver Hare
2/2/2012,0.839369406,Silver Hare
